PeID,id_persona,grupo_edad,grupo_sexo,grupo_ingreso,grupo_territorio,grupo_cluster_tiempo,grupo_cluster_modo,Tw,Tf1,Tf2,w,ta,Ec_cuentas_num,Ec_hogar_num,Ec_salud_num,Ec_transporte_num,Ec_educacion_num,ing_jub_aps_num,ing_gpp_num,w_dc_num,t_domestic_work_num,t_care_work_num,Ec_monetario,ing_fijo,EcI,Ec_trabajo_no_remunerado,Ec,Tc,cierre_temporal,tiempo_libre_observado,ingreso_libre_observado,ingreso_potencial_neto_Ec,filtro_finite,filtro_trabajo_salario,filtro_tiempo,filtro_Ec,filtro_ingreso_potencial,filtro_mtuem_final
444,00805-1-03,18 a 29,Hombres,Quintil bajo,Norte,Rutina flexible,Movilidad mixta,2.96,39.85,3.57,2.903054,168,0,0,0,0,0,0,0,2.903054,2.96,0,0,0,0,8.59303984,8.59303984,121.62,168,43.42,0,126.05060467999998,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
445,00808-1-01,45 a 59,Hombres,Quintil alto,Norte,Trabajadores rutinarios,Motorizados privados,65.26,24.54,7.65,6.801119,168,42.59,21.15,24.92,57,21.55,0,35.15625,3.397878,19.05,1.21,167.21,35.15625,132.05375,68.84100828000001,200.89475828000002,70.54999999999998,168,32.19,242.94626766,461.8742882700001,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
446,00808-1-03,18 a 29,Mujeres,Quintil alto,Norte,Rutina flexible,Movilidad mixta,11.53,31.02,10.14,3.089649,168,0,0,0,0,0,0,0,3.089649,11.53,0,0,0,0,35.62365297,35.62365297,115.31,168,41.16,0,127.16995284000001,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
447,00809-1-01,45 a 59,Hombres,Quintil bajo,Norte,Cuidadores domesticos,Movilidad activa,86.05,20.21,7.43,2.852573,168,23.16,6.62,8.79,16.22,2.11,0,0,3.176835,30.05,0,56.9,0,56.9,95.46389175,152.36389175,54.31,168,27.64,93.10001489999999,171.94513261999998,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
448,00811-1-01,60 o mas,Hombres,Quintil bajo,Centro,Rutina flexible,Movilidad activa,21.61,39.5,8.89,3.132547,168,14.61,4.22,5.55,6.88,1.02,55,19.8360655737705,3.132547,21.59,0.02,32.28,74.8360655737705,-42.556065573770496,67.69434067,25.138275096229506,97.99999999999999,168,48.39,42.556065573770496,194.14001490377055,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
449,00812-1-01,60 o mas,Mujeres,Quintil bajo,Sur,Rutina flexible,Movilidad activa,32.62,65.43,11.96,3.13392,168,23.3,5.29,7.55,4.96,0.1,50,100,3.13392,32.62,0,41.2,150,-108.8,102.22847039999999,-6.571529600000005,57.98999999999999,168,77.39000000000001,108.8,351.33406880000007,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
450,00814-1-02,18 a 29,Mujeres,Quintil bajo,Sur,Rutina flexible,Usuarios publicos,20.4,25.28,9.15,2.797653,168,0,0,0,0,0,0,0,2.797653,20.31,0.09,0,0,0,57.0721212,57.0721212,113.16999999999999,168,34.43,0,96.32319279000004,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
451,00818-1-01,45 a 59,Hombres,Quintil alto,Norte,Trabajadores moviles,Motorizados privados,85.49,10.85,6.48,3.279278,168,30.78,17.81,15.33,37.47,13.87,0,0,3.58757,1.42,0.07,115.26,0,115.26,5.3454793,120.6054793,65.18,168,17.33,159.73999692,216.56988465999996,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
452,00818-1-02,45 a 59,Mujeres,Quintil alto,Norte,Cuidadores domesticos,Usuarios publicos,73.46,35.38,10.8,5.258087,168,33.58,19.42,16.73,40.87,15.14,0,0,3.030888,28.46,0,125.74,0,125.74,86.25907248,211.99907248,48.36,168,46.18000000000001,174.25999853999997,417.0784562,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
453,00818-1-03,30 a 44,Hombres,Quintil alto,Norte,Trabajadores moviles,Movilidad mixta,53.59,56.9,6.73,5.636334,168,30.78,17.81,15.33,37.47,13.87,0,0,3.149144,8.59,0,115.26,0,115.26,27.05114696,142.31114696,50.78,168,63.629999999999995,159.73999210000002,518.37992452,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
454,00821-1-02,45 a 59,Mujeres,Quintil bajo,Centro,Rutina flexible,Movilidad mixta,39.62,45.71,12.01,3.008104,168,0,0,0,0,0,0,0,3.008104,21.06,18.56,0,0,0,119.18108047999999,119.18108047999999,70.65999999999998,168,57.72,0,173.62776288000003,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
455,00821-1-03,18 a 29,Mujeres,Quintil bajo,Centro,Rutina flexible,Movilidad mixta,24.24,54.21,13.58,2.930111,168,4.2,1.33,1.01,1.91,0.52,10,1.63265306122449,2.930111,2.3,21.94,8.969999999999999,11.63265306122449,-2.662653061224491,71.02589064000001,68.36323757877553,75.96999999999998,168,67.79,2.662653061224475,201.29487775122453,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
456,00824-1-02,30 a 44,Mujeres,Quintil alto,Sur,Cuidadores domesticos,Movilidad mixta,82.72,26.51,7.11,7.170561,168,64.99,32,19.6,53.93,18.39,0,0,3.051365,15.96,22.76,188.91000000000003,0,188.91000000000003,118.1488528,307.0588528,51.66,168,33.620000000000005,286.08995311999996,527.1642139400001,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
457,00825-1-02,30 a 44,Mujeres,Quintil alto,Norte,Cuidadores domesticos,Motorizados privados,79.4,27.53,8.92,4.785797,168,32.77,19.59,12.19,35.89,31.05,0,0,3.052101,13.46,20.94,131.49,0,131.49,104.99227440000001,236.48227440000002,52.14999999999999,168,36.45,143.51000739999998,317.95230804999994,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
458,00827-1-02,45 a 59,Mujeres,Quintil bajo,Sur,Cuidadores domesticos,Usuarios publicos,62.26,39.72,10.29,4.248559,168,39.34,11.99,8.13,20.76,4.13,0,0,2.95208,46.72,0.54,84.35000000000001,0,84.35000000000001,139.5153008,223.8653008,55.73000000000001,168,50.01,40.649982539999996,253.12041812999996,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
459,00828-1-01,30 a 44,Hombres,Quintil bajo,Sur,Rutina flexible,Motorizados privados,53.54,49.51,5.72,5.922247,168,77.32,14.95,14.01,29.91,3.68,0,0,3.114071,21.54,0,139.87,0,139.87,67.07708934,206.94708934,59.23000000000002,168,55.23,110.13001503999999,437.21571684999986,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
460,00832-1-01,18 a 29,Hombres,Quintil alto,Centro,Cuidadores domesticos,Motorizados privados,82.11,22.68,8.46,7.532938,168,82.15,39.81,29.09,69.69,71.64,0,0,3.194006,27.12,9.99,292.38,0,292.38,118.52956266,410.90956266,54.75,168,31.14,207.6199765199999,442.19566583999995,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
461,00834-1-02,30 a 44,Hombres,Quintil bajo,Centro,Rutina flexible,Movilidad activa,35.37,67.08,9.51,3.360835,168,0,0,0,0,0,0,0,3.360835,31.55,3.82,0,0,0,118.87273394999998,118.87273394999998,56.04,168,76.59,0,257.40635265000003,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
462,00834-1-03,18 a 29,Hombres,Quintil bajo,Centro,Jovenes trabajadores,Movilidad mixta,53.71,51.01,8.06,2.469215,168,25.91,7.07,9.22,18.12,5.74,0,11.6263736263736,3.086084,5.71,0,66.06,11.6263736263736,54.4336263736264,17.62153964,72.0551660136264,55.21999999999999,168,59.07,60.56637163637362,206.4229016863736,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
463,00835-1-02,60 o mas,Mujeres,Quintil bajo,Centro,Rutina flexible,Motorizados privados,18.65,40.82,27.73,2.875379,168,25.71,10.69,14.19,12.76,1.3,50,100,2.875379,18.61,0.04,64.64999999999999,150,-85.35000000000001,53.625818349999996,-31.724181650000013,80.8,168,68.55,85.35000000000001,282.45723045,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
464,00836-1-01,60 o mas,Mujeres,Quintil bajo,Sur,Cuidadores domesticos,Movilidad activa,88.15,10.91,7.38,3.379504,168,0,0,0,0,0,0,0,3.379504,88.15,0,0,0,0,297.9032776,297.9032776,61.559999999999995,168,18.29,0,61.81112815999995,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
465,00839-1-03,60 o mas,Hombres,Quintil alto,Centro,Rutina flexible,Movilidad mixta,21.07,33.89,14.38,3.069201,168,42.37,37.23,47.17,18.56,2.55,100,200,3.069201,21.06,0.01,147.88,300,-152.12,64.66806507,-87.45193493000001,98.66000000000001,168,48.27,152.12,300.27033227,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
466,00840-1-03,18 a 29,Mujeres,Quintil medio,Centro,Rutina flexible,Usuarios publicos,26.7,49.93,13.18,3.064961,168,0,0,0,0,0,0,0,3.064961,10.54,16.16,0,0,0,81.8344587,81.8344587,78.19,168,63.11,0,193.42968870999997,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
467,00841-1-01,30 a 44,Mujeres,Quintil bajo,Sur,Cuidadores domesticos,Usuarios publicos,53.59,38.83,6.02,2.73381,168,16.81,3.87,3.89,11.57,2.77,0,0,3.137129,23.39,0.2,38.910000000000004,0,38.910000000000004,74.00487310999999,112.91487311,69.56,168,44.849999999999994,33.59000479000002,156.20138329,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
468,00841-1-02,18 a 29,Hombres,Quintil bajo,Sur,Rutina flexible,Movilidad mixta,21.56,44.2,12.49,3.006596,168,0,0,0,0,0,0,0,3.006596,21.56,0,0,0,0,64.82220975999999,64.82220975999999,89.75,168,56.690000000000005,0,170.44392724000002,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
469,00843-1-02,60 o mas,Mujeres,Quintil bajo,Centro,Rutina flexible,Movilidad activa,38.89,47.76,5.75,2.929933,168,0,0,0,0,0,0,0,2.929933,38.89,0,0,0,0,113.94509437,113.94509437,75.60000000000002,168.00000000000003,53.51,0,156.78071482999997,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
470,00850-1-05,30 a 44,Mujeres,Quintil bajo,Sur,Cuidadores domesticos,Motorizados privados,64.79,16.94,15.82,3.01991,168,4.37,1.24,1.49,3.05,0.17,0,0,3.114801,33.87,20.92,10.32,0,10.32,170.65994679,180.97994678999999,70.44999999999999,168,32.760000000000005,14.680022110000039,113.61227371000001,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
471,00851-1-01,60 o mas,Mujeres,Quintil bajo,Centro,Rutina flexible,Movilidad mixta,32.52,32.1,14.74,3.180142,168,20.46,6,9.64,5.83,0.13,51.5,103,3.180142,32.52,0,42.06,154.5,-112.44,103.41821784000001,-9.021782159999987,88.64,168,46.84,112.44,261.39785128,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
472,00854-1-01,60 o mas,Hombres,Quintil alto,Centro,Trabajadores rutinarios,Motorizados privados,63,38.52,6.18,9.563579,168,68.64,49.04,52.02,52.74,11.99,0,46.9387755102041,3.056166,8.66,0.34,234.43000000000004,46.9387755102041,187.49122448979594,27.505494000000002,214.99671848979594,60.29999999999999,168,44.7,387.5087585102041,815.0007398102043,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
473,00858-1-01,60 o mas,Mujeres,Quintil bajo,Norte,Cuidadores domesticos,Motorizados privados,45.01,42.68,10.78,3.030568,168,37.7,12.05,19.27,21.85,3.55,50,225,3.030568,44.95,0.06,94.42,275,-180.57999999999998,136.40586568000003,-44.17413431999995,69.53,168,53.46,180.57999999999996,342.59416527999997,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
474,00859-1-01,45 a 59,Mujeres,Quintil bajo,Norte,Trabajadores rutinarios,Motorizados privados,60.89,33.56,4.44,4.299851,168,50.9,11.72,12.83,28.41,5.08,0,0,3.103707,15.89,0,108.94,0,108.94,49.31790423,158.25790423,69.11,168,38,103.56002316000001,266.95436116,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
475,00860-1-02,30 a 44,Hombres,Quintil bajo,Sur,Cuidadores domesticos,Motorizados privados,79.04,18.47,11.67,2.775298,168,37.79,9.61,9.17,26.74,7.08,0,25,3.039935,24.04,7,90.39,25,65.39,94.3595824,159.7495824,58.81999999999999,168,30.14,59.60997151999999,143.25745324000002,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
476,00865-1-01,30 a 44,Hombres,Quintil medio,Centro,Trabajadores rutinarios,Usuarios publicos,60.9,29.87,6.81,4.440039,168,55.6,22.9,16.98,47.03,10.25,0,27.7777777777778,2.956284,2.18,4.72,152.76,27.7777777777778,124.98222222222219,20.398359600000003,145.38058182222218,70.41999999999999,168,36.68,125.01779327777777,287.8784237977778,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
477,00868-1-01,30 a 44,Mujeres,Quintil medio,Centro,Trabajadores moviles,Motorizados privados,68.54,43.54,6.09,7.49812,168,88.73,29.74,29.02,53.98,13.32,0,0,3.103761,12.3,0.24,214.79,0,214.79,38.92116294,253.71116294,49.83,168,49.629999999999995,260.2099818600001,632.34167746,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
478,00869-1-01,60 o mas,Hombres,Quintil bajo,Sur,Jovenes trabajadores,Movilidad mixta,47.46,53.1,18.05,1.835782,168,89.72,28.15,24.01,49.78,21.01,117.5,235,3.558202,17.46,0,212.67,352.5,-139.83,62.12620692,-77.70379308000001,49.39,168,71.15,164.83000680000004,295.4458961,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
479,00869-1-02,45 a 59,Mujeres,Quintil bajo,Sur,Cuidadores domesticos,Movilidad activa,27.35,41,11.29,3.004321,168,0,0,0,0,0,0,0,3.004321,26.9,0.45,0,0,0,82.16817934999999,82.16817934999999,88.36000000000001,168,52.29,1.4210854715202004e-14,157.09594509,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
480,00869-1-03,18 a 29,Hombres,Quintil bajo,Sur,Rutina flexible,Movilidad activa,11.56,71.47,8.54,3.068869,168,0,0,0,0,0,0,0,3.068869,11.44,0.12,0,0,0,35.47612563999999,35.47612563999999,76.43,168,80.00999999999999,7.105427357601002e-15,245.54020868999996,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
481,00871-1-02,30 a 44,Mujeres,Quintil medio,Norte,Cuidadores domesticos,Movilidad activa,93.13,13.59,10.19,3.030762,168,18.76,6.09,6.59,20.48,5.41,0,0,3.00758,27.81,20.32,57.33,0,57.33,144.7548254,202.0848254,51.09,168,23.78,80.17003965999999,152.24156002,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
482,00872-1-02,60 o mas,Hombres,Quintil bajo,Norte,Rutina flexible,Motorizados privados,15.36,76.77,9.88,3.195323,168,0,0,0,0,0,0,0,3.195323,15.36,0,0,0,0,49.08016128,49.08016128,65.99,168,86.64999999999999,0,276.87473795000005,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
483,00873-1-02,18 a 29,Hombres,Quintil alto,Centro,Trabajadores moviles,Movilidad mixta,52.27,28.51,13.71,5.367794,168,18.07,11.44,13.23,16.45,4.27,0,15.0808407437348,3.073225,12.13,5.14,63.459999999999994,15.0808407437348,48.3791592562652,53.07459574999999,101.4537550062652,73.50999999999999,168,42.22,179.12083737373482,405.7491000537349,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
484,00873-1-05,30 a 44,Mujeres,Quintil alto,Centro,Trabajadores rutinarios,Movilidad mixta,51.86,33.63,13.54,3.72409,168,9.93,6.29,7.27,9.04,2.35,0,8.28617623282134,3.116712,20.92,0.94,34.88,8.28617623282134,26.593823767178662,68.13132432000002,94.72514808717868,68.97,168,47.17,98.40615931282132,274.0714846128213,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
485,00874-1-01,45 a 59,Hombres,Quintil bajo,Sur,Cuidadores domesticos,Motorizados privados,59.05,38.48,20.07,4.406081,168,46.59,10.51,14.43,18.27,0.65,0,0,3.159006,19.05,0,90.45,0,90.45,60.17906430000001,150.6290643,50.4,168,58.55,109.55001875000002,367.52606130000004,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
486,00875-1-01,60 o mas,Hombres,Quintil bajo,Centro,Rutina flexible,Movilidad activa,4.78,47.52,22.56,3.265026,168,13.47,4.74,7.41,7.22,0.84,52.5,31.056338028169,3.265026,4.62,0.16,33.68000000000001,83.556338028169,-49.87633802816899,15.606824280000001,-34.26951374816899,93.13999999999999,168,70.08,49.87633802816899,278.68936010816907,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
487,00876-1-01,18 a 29,Mujeres,Quintil bajo,Norte,Cuidadores domesticos,Movilidad activa,62.84,37.95,8.39,2.368678,168,42.97,6.61,5.48,16.55,4.52,6.75,13.5,3.009979,21.25,11.59,76.13,20.25,55.879999999999995,98.84771036000001,154.72771036,58.81999999999999,168,46.34,-5.879984839999992,103.88455368000001,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
488,00879-1-02,30 a 44,Mujeres,Quintil bajo,Norte,Cuidadores domesticos,Movilidad activa,55.8,23.66,4.6,2.988603,168,0,0,0,0,0,0,0,2.988603,40.07,15.73,0,0,0,166.76404739999998,166.76404739999998,83.94000000000001,168,28.259999999999998,0,84.45792077999997,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
489,00882-1-01,18 a 29,Mujeres,Quintil medio,Centro,Trabajadores rutinarios,Movilidad mixta,68.2,28.06,7.34,4.914915,168,54.06,16.13,15.07,41.72,14.68,0,0,3.021178,28.19,0.01,141.66,0,141.66,85.19721960000001,226.8572196,64.39999999999999,168,35.4,108.3399834,282.3279744,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
490,00882-1-02,30 a 44,Hombres,Quintil medio,Centro,Trabajadores rutinarios,Movilidad activa,72.44,29.21,8.46,2.246197,168,27.03,8.06,7.53,20.86,7.34,0,0,3.031715,12.44,0,70.82000000000001,0,70.82000000000001,37.7145346,108.5345346,57.88999999999999,168,37.67,54.17997607999999,138.79421707000003,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
491,00882-1-03,18 a 29,Hombres,Quintil medio,Centro,Jovenes trabajadores,Movilidad activa,53.9,55.64,3.96,1.918826,168,16.22,4.84,4.52,12.52,4.4,0,0,3.193787,8.9,0,42.49999999999999,0,42.49999999999999,28.424704300000002,70.9247043,54.49999999999999,167.99999999999997,59.6,32.500017099999994,146.86204669999998,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
492,00883-1-02,60 o mas,Mujeres,Quintil medio,Centro,Rutina flexible,Motorizados privados,19.45,44.75,14.01,3.22487,168,32.34,16.08,25.65,22.49,1.18,125,113.636363636364,3.22487,19.45,0,97.74,238.636363636364,-140.89636363636401,62.7237215,-78.172642136364,89.79,168,58.76,140.89636363636401,330.389724836364,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
493,00886-1-01,30 a 44,Mujeres,Quintil bajo,Centro,Cuidadores domesticos,Movilidad mixta,86.44,19.09,3.4,3.326006,168,74.77,15.72,15.79,33.4,7.3,0,32.5,3.016408,25.58,15.86,146.98000000000002,32.5,114.48000000000002,124.99994752,239.47994752000002,59.07,168,22.49,48.020011119999964,122.82188606000003,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
494,00888-1-01,45 a 59,Mujeres,Quintil alto,Norte,Trabajadores rutinarios,Motorizados privados,69.23,21.42,16.04,11.419656,168,60.91,34.01,28.18,71.36,60.53,0,0,3.098966,29.23,0,254.98999999999998,0,254.98999999999998,90.58277618,345.57277618,61.309999999999995,168,37.46,445.01000870000007,872.7903224599999,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
495,00889-1-02,60 o mas,Mujeres,Quintil bajo,Sur,Cuidadores domesticos,Movilidad activa,62.22,27.11,11.35,2.689982,168,6.41,2.16,3.41,2.84,0.07,0,23.9411764705882,3.058955,45.23,4.99,14.89,23.9411764705882,-9.0511764705882,153.6207201,144.5695436294118,67.32000000000001,168,38.46,22.801136410588185,126.25784413058815,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
496,00890-1-02,45 a 59,Mujeres,Quintil bajo,Centro,Rutina flexible,Motorizados privados,37.03,24.05,16.06,2.948798,168,9.75,3.31,5.35,8.74,1.43,51.5,20.092803030303,2.948798,37.03,0,28.58,71.592803030303,-43.012803030303004,109.19398994000001,66.181186909697,90.86,168,40.11,43.012803030303004,161.289090810303,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
497,00892-1-03,45 a 59,Mujeres,Quintil alto,Norte,Cuidadores domesticos,Movilidad activa,34.21,35.79,7.99,3.086691,168,0,0,0,0,0,0,0,3.086691,34.21,0,0,0,0,105.59569911,105.59569911,90.01,168,43.78,0,135.13533198,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
498,00892-1-05,18 a 29,Hombres,Quintil alto,Norte,Jovenes trabajadores,Movilidad activa,51.44,51.84,10.44,2.679834,168,15.66,9.86,9.08,18.33,6.3,0,30.4449648711944,3.308624,11.44,0,59.23,30.4449648711944,28.785035128805596,37.85065856,66.63569368880559,54.28,168,62.28,71.21496727119441,238.1150287911944,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
499,00893-1-01,45 a 59,Mujeres,Quintil medio,Norte,Jovenes trabajadores,Motorizados privados,50.9,50.05,7.13,2.536618,168,25.73,11.06,9.77,23.27,8.77,0,69.3140794223827,3.142708,2.8,0.1,78.6,69.3140794223827,9.28592057761729,9.1138532,18.39977377761729,59.919999999999995,167.99999999999997,57.18,110.71408242238269,255.7578996623827,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
500,00894-1-01,60 o mas,Mujeres,Quintil bajo,Centro,Rutina flexible,Usuarios publicos,8.68,43.91,5.3,3.041136,168,11.17,3.97,4.98,8.02,1.12,51.5,17.8903878583474,3.041136,8.68,0,29.26,69.3903878583474,-40.13038785834739,26.397060479999997,-13.733327378347393,110.11,168,49.209999999999994,40.13038785834739,189.78469041834737,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
501,00895-1-02,30 a 44,Hombres,Quintil medio,Centro,Jovenes trabajadores,Movilidad activa,40.31,61.37,11.92,6.597246,168,60.63,19.35,17.99,37.24,11.56,0,0,3.000936,5.31,0,146.77,0,146.77,15.934970159999997,162.70497016000002,54.39999999999999,168,73.28999999999999,103.2300161,586.7421754400001,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
502,00896-1-01,60 o mas,Mujeres,Quintil bajo,Centro,Cuidadores domesticos,Movilidad activa,50.65,31.62,10.99,2.937418,168,22.27,7.51,8.3,14.06,1.33,62.5,44.6428571428572,2.937418,26.66,23.99,53.47,107.1428571428572,-53.6728571428572,148.7802217,95.1073645571428,74.74,168,42.61,53.6728571428572,178.83623812285722,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
503,00898-1-01,60 o mas,Hombres,Quintil medio,Centro,Rutina flexible,Movilidad activa,16.81,59.18,10.4,3.064417,168,35.5,20.14,42.01,19.83,0.56,100,200,3.064417,16.81,0,118.04,300,-181.95999999999998,51.512849769999995,-130.44715022999998,81.60999999999999,168,69.58,181.95999999999998,395.18213486,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
504,00899-1-01,18 a 29,Mujeres,Quintil bajo,Sur,Jovenes trabajadores,Motorizados privados,49.87,54.55,12.49,6.368246,168,73.05,19.98,22.16,39.21,5.08,0,0,2.995644,5.87,0,159.48000000000002,0,159.48000000000002,17.58443028,177.06443028,51.089999999999996,167.99999999999997,67.03999999999999,140.51999773999995,567.4472095799999,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
505,00899-1-02,60 o mas,Mujeres,Quintil bajo,Sur,Cuidadores domesticos,Movilidad mixta,64,45.72,9.43,2.992771,168,0,0,0,0,0,0,0,2.992771,63.8,0.2,0,0,0,191.537344,191.537344,48.85,168,55.15,0,165.05132065,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
506,00900-1-01,60 o mas,Hombres,Quintil bajo,Norte,Trabajadores rutinarios,Motorizados privados,51.19,23.95,20.23,2.636348,168,56.52,18.33,17.68,26.42,3.66,48.25,96.5,3.12058,3.19,0,122.61,144.75,-22.14,9.9546502,-12.185349800000001,72.63,168,44.18,147.14000392,263.61385856,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
507,00900-1-02,18 a 29,Mujeres,Quintil bajo,Norte,Rutina flexible,Movilidad mixta,43.91,27.45,15.35,2.990355,168,0,0,0,0,0,0,0,2.990355,43.78,0.13,0,0,0,131.30648805,131.30648805,81.29,168,42.8,-2.842170943040401e-14,127.98719399999996,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
508,00901-1-03,45 a 59,Mujeres,Quintil medio,Sur,Cuidadores domesticos,Usuarios publicos,42.86,53.48,7.74,3.116025,168,0,0,0,0,0,0,0,3.116025,37.59,5.27,0,0,0,133.5528315,133.5528315,63.919999999999995,168,61.22,0,190.76305050000005,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
509,00903-1-01,30 a 44,Mujeres,Quintil alto,Centro,Trabajadores rutinarios,Motorizados privados,73.12,14.46,9.08,6.312068,168,105.92,61.21,51.34,114.93,89.67,0,412.5,3.077469,24.78,3.34,423.07,412.5,10.569999999999993,86.53842827999999,97.10842827999998,71.33999999999999,168,23.54,364.42998388,513.0160646,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
510,00905-1-03,60 o mas,Mujeres,Quintil alto,Centro,Rutina flexible,Movilidad activa,42.83,57.08,7.15,3.037894,168,15.97,8.94,9.42,14.88,6.99,112.5,27,3.037894,41.55,1.28,56.2,139.5,-83.3,130.11300002,46.81300001999999,60.940000000000005,168,64.23,83.3,278.42393162,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
511,00909-1-06,18 a 29,Mujeres,Quintil bajo,Centro,Cuidadores domesticos,Usuarios publicos,29.18,47.92,5.38,3.167282,168,0,0,0,0,0,0,0,3.167282,23.2,5.98,0,0,0,92.42128876000001,92.42128876000001,85.52,168,53.300000000000004,0,168.81613060000004,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
512,00912-1-02,18 a 29,Hombres,Quintil bajo,Sur,Trabajadores rutinarios,Usuarios publicos,47.22,46.16,6.93,3.1014,168,35.92,6.61,6.41,17.54,2.64,0,0,2.970654,1.7,5.52,69.11999999999999,0,69.11999999999999,21.44812188,90.56812187999999,67.69,168,53.089999999999996,55.87998612,220.53331212,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
513,00917-1-01,60 o mas,Mujeres,Quintil alto,Sur,Cuidadores domesticos,Movilidad mixta,56.92,11.61,24.44,3.073207,168,0,0,0,0,0,0,0,3.073207,56.9,0.02,0,0,0,174.92694244,174.92694244,75.03,168,36.05,0,110.78911234999998,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
514,00917-1-02,60 o mas,Hombres,Quintil alto,Sur,Cuidadores domesticos,Usuarios publicos,50.61,21.41,20.64,3.254739,168,61.39,28.21,38.84,59.72,4.17,175,198.333333333333,3.295062,38.61,0,192.32999999999998,373.33333333333303,-181.00333333333305,127.22234382,-53.78098951333304,75.34,168,42.05,218.50333030333303,355.365105253333,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
515,00917-1-03,30 a 44,Hombres,Quintil alto,Sur,Jovenes trabajadores,Movilidad mixta,63.47,57.94,2.42,3.233447,168,46.95,21.57,29.7,45.67,3.19,0,151.666666666667,3.172001,13.26,0.21,147.08,151.666666666667,-4.586666666666986,42.72685347,38.140186803333016,44.17,168,60.36,167.08669428666698,362.257555206667,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
