id_persona,modulo,choice,T_modulo_sem,choice_interno_v10,mod_TD,mod_TC,mod_ED,mod_CP,T_mod_10h,female,zona_centro,zona_sur,edad_18_24,edad_45_64,edad_65mas,n_menores_18,n_trabajadores,n_profesionales,vive_pareja,educ_secundaria,educ_tecnica,educ_universitaria,quintil_2,quintil_3,quintil_4,quintil_5,ing_personal,PeID,WeID,avl_1,chc_1,wd_1,avl_2,chc_2,wd_2,avl_3,chc_3,wd_3,avl_4,chc_4,wd_4,avl_5,chc_5,wd_5,avl_6,chc_6,wd_6,avl_7,chc_7,wd_7,wc_1,Tw,Tf1,Tf2,Tc,w,Ec,ta,Ec_monetario,Ec_trabajo_no_remunerado,ingreso_libre_observado,ingreso_potencial_neto_Ec,wc_2
03132-1-02,TD,7,30.45,7,1,0,0,0,3.045,1,1,0,0,0,0,2,1,1,1,0,1,0,1,0,0,0,0,1556,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,1,1,1,58.54,38.37,5.64,65.45,2.997655,175.4827237,168,0,175.4827237,0,131.92679655,1
03133-1-02,TD,7,55.95,7,1,0,0,0,5.595000000000001,1,0,1,0,0,0,2,1,2,1,0,1,0,0,1,0,0,0,1557,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,1,1,1,63.24,30.21,11.11,63.43999999999998,3.020525,191.01800100000003,168,0,191.01800100000003,0,124.80809300000004,1
03135-1-02,TO,7,40,7,0,0,0,0,4,1,1,0,0,0,0,2,2,2,1,0,0,1,0,0,0,1,250,1558,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,1,1,1,65,40.49,6.68,55.83,5.011276,190.4729,168,114.73999999999998,75.7329,135.26004,371.64192891999994,1
03136-1-03,TO,4,48,4,0,0,0,0,4.8,0,0,0,1,0,0,2,2,1,1,1,0,0,1,0,0,0,137.5,1559,1,1,0,1,1,0,1,1,0,1,1,1,1,1,0,1,1,0,1,1,0,1,1,50.07,43.25,5.8,68.88000000000001,2.87678,89.13036372,168,82.59,6.540363720000001,54.91001088,196.01606988,1
03136-2-01,TO,6,48,6,0,0,0,0,4.8,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,162.5,1560,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,1,1,1,0,1,1,65.36,52.64,8.62,41.38,3.277831,124.17901487999998,168,72.44,51.73901487999999,90.06001928,290.8599463400001,1
03136-3-01,TO,2,48,2,0,0,0,0,4.8,1,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,112.5,1561,1,1,0,1,1,1,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,75.07,25.12,9.77,58.040000000000006,2.622784,149.13237627,168,64.74,84.39237627,47.760018609999946,139.26895236999997,1
03136-3-01,TD,5,19.5,5,1,0,0,0,1.95,1,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,112.5,1561,2,1,0,1,1,0,1,1,0,1,1,0,1,1,1,1,1,0,1,1,0,1,1,75.07,25.12,9.77,58.040000000000006,2.622784,149.13237627,168,64.74,84.39237627,47.760018609999946,139.26895236999997,1
03138-1-02,TD,5,63.64,5,1,0,0,0,6.364,1,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,122.85,1562,1,1,0,1,1,0,1,1,0,1,1,0,1,1,1,1,1,0,1,1,0,1,1,63.64,29.15,14.38,60.830000000000005,3.078176,122.77858598653472,168,49.73,195.89512064,73.1165346534653,207.1095359334652,1
03138-2-01,TO,5,30,5,0,0,0,0,3,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1563,1,1,0,1,1,0,1,1,0,1,1,0,1,1,1,1,1,0,1,1,0,1,1,58.82,34.07,6.27,68.84000000000002,1.592198,93.65306852,168,0,93.65306852,1.7840000012370183e-5,64.229285159999975,1
03138-2-01,TD,5,28.29,5,1,0,0,0,2.8289999999999997,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1563,2,1,0,1,1,0,1,1,0,1,1,0,1,1,1,1,1,0,1,1,0,1,1,58.82,34.07,6.27,68.84000000000002,1.592198,93.65306852,168,0,93.65306852,1.7840000012370183e-5,64.229285159999975,1
03143-1-01,TD,5,38.2,5,1,0,0,0,3.82,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,133.85,1564,1,1,0,1,1,0,1,1,0,1,1,0,1,1,1,1,1,0,1,1,0,1,1,38.2,42.04,15.1,72.660000000000025,2.920657,25.92294355384618,168,48.2,111.5690974,85.64615384615382,252.53249482615377,1
03144-1-02,TO,4,48,4,0,0,0,0,4.8,0,0,1,1,0,0,2,2,2,1,0,1,0,1,0,0,0,100,1565,1,1,0,1,1,0,1,1,0,1,1,1,1,1,0,1,1,0,1,1,0,1,1,65.17,32.17,9.91,60.75,2.319253,119.30573844999998,168,68.16,51.14573844999999,31.839979560000017,129.4341458,1
03145-1-01,TO,7,45,7,0,0,0,0,4.5,0,1,0,0,1,0,0,3,1,1,0,0,0,0,0,1,0,172.51,1566,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,1,1,1,54.01,56.9,5.36,51.73000000000001,3.588788,94.9247086757241,168,73.60000000000001,31.33040993,98.9057312042759,322.34367208427585,1
03145-1-01,TD,5,9.01,5,1,0,0,0,0.901,0,1,0,0,1,0,0,3,1,1,0,0,0,0,0,1,0,172.51,1566,2,1,0,1,1,0,1,1,0,1,1,0,1,1,1,1,1,0,1,1,0,1,1,54.01,56.9,5.36,51.73000000000001,3.588788,94.9247086757241,168,73.60000000000001,31.33040993,98.9057312042759,322.34367208427585,1
03145-1-03,TO,5,45,5,0,0,0,0,4.5,0,1,0,0,0,0,0,3,1,0,1,0,0,0,0,1,0,119.43,1567,1,1,0,1,1,0,1,1,0,1,1,0,1,1,1,1,1,0,1,1,0,1,1,48.55,65.82,4.74,48.89000000000001,2.538992,54.80104905473204,168,50.96,10.768073,68.46701254526795,247.61828806526793,1
03147-1-01,TO,1,72,1,0,0,0,0,7.2,0,0,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,200,1568,1,1,1,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,79.59,24.86,6.51,57.04,2.801166,153.68482047,168,130.74,22.94482047,69.25998146999999,157.13255889,1
03150-1-02,TD,5,25.3,5,1,0,0,0,2.53,1,1,0,0,0,1,0,0,2,1,0,0,1,0,1,0,0,152.25,1569,1,1,0,1,1,0,1,1,0,1,1,0,1,1,1,1,1,0,1,1,0,1,1,25.3,55.37,11.52,75.80999999999999,3.048324,1.5025971999999967,168,76.63,77.1225972,75.62,279.52239236,1
03151-1-01,TC,1,6.31,1,0,1,0,0,0.631,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,135,1570,1,1,1,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,33.48,45.65,5.61,83.26,3.11018,70.03882640000003,168,100.91,104.12882640000002,34.08999999999996,193.5178267999999,1
03153-1-01,TO,5,48,5,0,0,0,0,4.8,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,250,1571,1,1,0,1,1,0,1,1,0,1,1,0,1,1,1,1,1,0,1,1,0,1,1,58.81,23.84,18.27,67.08,4.830285,139.51906624999998,168,105.45,34.069066250000006,144.54999460000005,347.95329595000004,1
03153-1-01,TD,5,10.81,5,1,0,0,0,1.081,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,250,1571,2,1,0,1,1,0,1,1,0,1,1,0,1,1,1,1,1,0,1,1,0,1,1,58.81,23.84,18.27,67.08,4.830285,139.51906624999998,168,105.45,34.069066250000006,144.54999460000005,347.95329595000004,1
03154-1-02,TO,5,45,5,0,0,0,0,4.5,1,1,0,1,0,0,1,2,1,0,0,1,0,0,0,0,0,25,1572,1,1,0,1,1,0,1,1,0,1,1,0,1,1,1,1,1,0,1,1,0,1,1,90.42,13.55,9.53,54.5,1.801143,164.98932904,168,27.13,137.85932904,-2.129978980000004,39.44040146,1
03159-1-02,TC,1,4.26,1,0,1,0,0,0.426,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1573,1,1,1,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,17.6,90.84,4.17,55.39,3.329382,58.5971232,168,0,58.5971232,0,316.32458382,1
03162-1-01,TD,1,18.7,1,1,0,0,0,1.87,0,1,0,0,1,0,2,2,2,1,0,1,0,0,1,0,0,125,1574,1,1,1,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,59.17,32.73,9.65,66.44999999999999,3.664989,175.31738012,168,83.46,91.85738012000002,41.54001901000001,196.86225283000005,1
03163-1-01,TO,1,45,1,0,0,0,0,4.5,0,0,0,0,1,0,1,2,2,1,0,0,1,0,0,0,1,625,1575,1,1,1,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,62.74,36.45,6.41,62.39999999999999,10.812995,329.27729892,168,275.87,53.407298919999995,349.13000738000005,812.5749730800001,1
03163-1-01,TC,1,15.04,1,0,1,0,0,1.504,0,0,0,0,1,0,1,2,2,1,0,0,1,0,0,0,1,625,1575,2,1,1,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,62.74,36.45,6.41,62.39999999999999,10.812995,329.27729892,168,275.87,53.407298919999995,349.13000738000005,812.5749730800001,1
03163-1-02,TO,1,45,1,0,0,0,0,4.5,1,0,0,0,1,0,1,2,2,1,0,0,1,0,0,0,1,275,1576,1,1,1,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,73.35,24.87,3.44,66.34,4.919329,207.2228002,168,121.39,85.83280020000001,153.60998195000002,292.87618594,1
03166-1-04,TD,5,20.05,5,1,0,0,0,2.005,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,1,0,1577,1,1,0,1,1,0,1,1,0,1,1,0,1,1,1,1,1,0,1,1,0,1,1,61.13,17.72,9.47,79.68,2.375652,145.22360593999997,168,0,145.22360593999997,8.200000536362495e-7,64.59397870000001,1
03171-1-01,TO,2,50,2,0,0,0,0,5,0,1,0,0,0,0,3,2,2,1,0,0,1,0,0,0,1,450,1578,1,1,0,1,1,1,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,80.31,26.39,8.63,52.669999999999995,6.73198,348.95529817,168,258.31,90.64529817,191.6900156300001,427.44395523000014,1
03171-1-01,TC,5,19.16,5,0,1,0,0,1.916,0,1,0,0,0,0,3,2,2,1,0,0,1,0,0,0,1,450,1578,2,1,0,1,1,0,1,1,0,1,1,0,1,1,1,1,1,0,1,1,0,1,1,80.31,26.39,8.63,52.669999999999995,6.73198,348.95529817,168,258.31,90.64529817,191.6900156300001,427.44395523000014,1
03171-1-02,TO,2,45,2,0,0,0,0,4.5,1,1,0,0,0,0,3,2,2,1,0,0,1,0,0,0,1,350,1579,1,1,0,1,1,1,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,76.76,21.02,13.28,56.94,5.801692,296.23786671999994,168,200.9,95.33786672,149.1000112000001,348.09804680000013,1
03171-1-02,TC,2,12.61,2,0,1,0,0,1.261,1,1,0,0,0,0,3,2,2,1,0,0,1,0,0,0,1,350,1579,2,1,0,1,1,1,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,76.76,21.02,13.28,56.94,5.801692,296.23786671999994,168,200.9,95.33786672,149.1000112000001,348.09804680000013,1
03176-1-01,TO,1,38,1,0,0,0,0,3.8,1,1,0,0,0,0,0,2,2,0,0,0,1,0,0,1,0,365,1580,1,1,1,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,74.67,30.71,6.03,56.59,6.372262,292.70677666999995,168,181.89,110.81677667,183.11002687000007,417.22693275000006,1
03181-1-01,TO,2,60,2,0,0,0,0,6,0,0,0,0,0,0,3,2,2,1,0,0,1,0,0,0,1,500,1581,1,1,0,1,1,1,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,74.35,31.21,6.48,55.96000000000001,7.366988,296.87557634999996,168,249.14,47.73557635,250.85998144999996,528.52175917,1
03181-1-01,TD,1,14.28,1,1,0,0,0,1.428,0,0,0,0,0,0,3,2,2,1,0,0,1,0,0,0,1,500,1581,2,1,1,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,74.35,31.21,6.48,55.96000000000001,7.366988,296.87557634999996,168,249.14,47.73557635,250.85998144999996,528.52175917,1
03182-1-02,TO,1,40,1,0,0,0,0,4,1,0,0,0,0,0,1,2,2,1,0,0,1,0,0,1,0,250,1582,1,1,1,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,55.32,49.53,12.89,50.260000000000005,5.303888,152.7010584,168,109.29,43.411058399999995,140.71002575999998,471.7787147199999,1
03182-1-02,TC,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,2,2,1,0,0,1,0,0,1,0,250,1582,2,1,1,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,55.32,49.53,12.89,50.260000000000005,5.303888,152.7010584,168,109.29,43.411058399999995,140.71002575999998,471.7787147199999,1
03187-1-01,TO,5,40,5,0,0,0,0,4,0,0,0,0,0,0,1,3,1,1,1,0,0,0,0,1,0,275,1583,1,1,0,1,1,0,1,1,0,1,1,0,1,1,1,1,1,0,1,1,0,1,1,46.76,37.09,12.09,72.06,6.339203,142.88114884,168,121.46,21.42114884,153.53998344,465.30198698,1
03187-1-01,TD,5,6.66,5,1,0,0,0,0.666,0,0,0,0,0,0,1,3,1,1,1,0,0,0,0,1,0,275,1583,2,1,0,1,1,0,1,1,0,1,1,0,1,1,1,1,1,0,1,1,0,1,1,46.76,37.09,12.09,72.06,6.339203,142.88114884,168,121.46,21.42114884,153.53998344,465.30198698,1
03191-2-02,TD,5,11.22,5,1,0,0,0,1.122,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1584,1,1,0,1,1,0,1,1,0,1,1,0,1,1,1,1,1,0,1,1,0,1,1,11.22,34.87,7.62,114.29,2.999198,33.65100156,168,0,33.65100156,0,127.43592302000002,1
03191-2-02,ED,2,50.25,2,0,0,1,0,5.025,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1584,2,1,0,1,1,1,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,11.22,34.87,7.62,114.29,2.999198,33.65100156,168,0,33.65100156,0,127.43592302000002,1
03192-1-01,TD,2,9.24,2,1,0,0,0,0.924,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1585,1,1,0,1,1,1,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,9.24,48.66,3.9,106.2,3.009981,27.81222444,168,0,27.81222444,0,158.20460136000003,1
03192-1-01,ED,5,40.3,5,0,0,1,0,4.029999999999999,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1585,2,1,0,1,1,0,1,1,0,1,1,0,1,1,1,1,1,0,1,1,0,1,1,9.24,48.66,3.9,106.2,3.009981,27.81222444,168,0,27.81222444,0,158.20460136000003,1
03193-1-01,TO,2,48,2,0,0,0,0,4.8,0,1,0,0,1,0,0,2,1,1,1,0,0,1,0,0,0,137.5,1586,1,1,0,1,1,1,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,58.43,25.3,11.3,72.97,2.908264,93.74987384,168,61.31999999999999,32.42987384,76.17999168,182.62245408,1
03193-1-01,TD,5,10.43,5,1,0,0,0,1.043,0,1,0,0,1,0,0,2,1,1,1,0,0,1,0,0,0,137.5,1586,2,1,0,1,1,0,1,1,0,1,1,0,1,1,1,1,1,0,1,1,0,1,1,58.43,25.3,11.3,72.97,2.908264,93.74987384,168,61.31999999999999,32.42987384,76.17999168,182.62245408,1
03193-1-02,TO,2,48,2,0,0,0,0,4.8,0,1,0,1,0,0,0,2,1,0,0,1,0,1,0,0,0,112.5,1587,1,1,0,1,1,1,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,56.57,45.05,10.05,56.33000000000001,2.450901,76.32747279,168,50.18000000000001,26.14747279,62.31999678,197.36464187999997,1
03195-1-01,TO,1,45,1,0,0,0,0,4.5,0,0,0,0,1,0,2,2,2,1,0,0,1,0,1,0,0,375,1588,1,1,1,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,64.54,53.85,6.13,43.47999999999999,6.727857,255.54585276,168,196.33,59.21585276,178.67003802000005,582.20690088,1
03195-1-01,TD,1,5.65,1,1,0,0,0,0.5650000000000001,0,0,0,0,1,0,2,2,2,1,0,0,1,0,1,0,0,375,1588,2,1,1,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,64.54,53.85,6.13,43.47999999999999,6.727857,255.54585276,168,196.33,59.21585276,178.67003802000005,582.20690088,1
03195-1-01,TC,1,13.89,1,0,1,0,0,1.389,0,0,0,0,1,0,2,2,2,1,0,0,1,0,1,0,0,375,1588,3,1,1,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,64.54,53.85,6.13,43.47999999999999,6.727857,255.54585276,168,196.33,59.21585276,178.67003802000005,582.20690088,1
03196-1-01,TO,5,44,5,0,0,0,0,4.4,0,0,1,0,0,0,0,2,2,1,0,0,1,0,0,1,0,325,1589,1,1,0,1,1,0,1,1,0,1,1,0,1,1,1,1,1,0,1,1,0,1,1,65.46,40.17,11.67,50.7,5.958273,224.41854266000001,168,159.39,65.02854266,165.61000792000002,474.48688024,1
03201-1-01,TO,1,45,1,0,0,0,0,4.5,1,1,0,0,0,0,1,2,2,1,0,0,1,0,0,1,0,300,1590,1,1,1,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,89.79,23.96,6.88,47.36999999999999,4.853445,284.08082838,168,148.29000000000002,135.79082838,151.70999817,301.39024197,1
03201-1-01,TD,1,26.7,1,1,0,0,0,2.67,1,1,0,0,0,0,1,2,2,1,0,0,1,0,0,1,0,300,1590,2,1,1,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,89.79,23.96,6.88,47.36999999999999,4.853445,284.08082838,168,148.29000000000002,135.79082838,151.70999817,301.39024197,1
03203-1-02,TD,5,50.4,5,1,0,0,0,5.04,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,150,1591,1,1,0,1,1,0,1,1,0,1,1,0,1,1,1,1,1,0,1,1,0,1,1,50.41,32.4,14.73,70.46,2.961535,57.24097934999999,168,57.95,149.29097935,92.05,231.62714455000005,1
03205-1-01,TO,4,40,4,0,0,0,0,4,0,1,0,0,0,1,1,2,1,1,0,0,0,0,0,1,0,257.17,1592,1,1,0,1,1,0,1,1,0,1,1,1,1,1,0,1,1,0,1,1,0,1,1,49.86,15.74,15.53,86.87,3.173879,25.355693016521705,168,124.28000000000002,33.24960606,132.8939139234783,232.14111025347827,1
03205-1-01,TD,7,7.31,7,1,0,0,0,0.731,0,1,0,0,0,1,1,2,1,1,0,0,0,0,0,1,0,257.17,1592,2,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,1,1,1,49.86,15.74,15.53,86.87,3.173879,25.355693016521705,168,124.28000000000002,33.24960606,132.8939139234783,232.14111025347827,1
03205-1-01,TC,1,2.55,1,0,1,0,0,0.255,0,1,0,0,0,1,1,2,1,1,0,0,0,0,0,1,0,257.17,1592,3,1,1,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,49.86,15.74,15.53,86.87,3.173879,25.355693016521705,168,124.28000000000002,33.24960606,132.8939139234783,232.14111025347827,1
03205-1-04,ED,1,32.21,1,0,0,1,0,3.221,1,1,0,1,0,0,1,2,1,0,1,0,0,0,0,1,0,0,1593,1,1,1,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,12.48,63.88,10.61,81.03000000000002,3.055135,38.1280848,168,0,38.1280848,0,227.57700614999993,1
03207-1-02,TC,2,23.83,2,0,1,0,0,2.383,1,1,0,0,1,0,2,1,1,1,0,0,0,1,0,0,0,0,1594,1,1,0,1,1,1,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,52.01,32.4,6.62,76.97,2.932516,152.52015716,168,0,152.52015716,0,114.42677432,1
03208-1-02,TO,5,48,5,0,0,0,0,4.8,1,1,0,0,1,0,0,2,0,1,1,0,0,1,0,0,0,75,1595,1,1,0,1,1,0,1,1,0,1,1,0,1,1,1,1,1,0,1,1,0,1,1,61.93,37.49,4.78,63.79999999999998,1.879928,71.29394746,168,29.869999999999997,41.42394746,45.12999358,124.59455014000004,1
03209-1-01,TO,3,45,3,0,0,0,0,4.5,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,290,1596,1,1,0,1,1,0,1,1,1,1,1,0,1,1,0,1,1,0,1,1,0,1,1,71.74,14.77,6.79,74.7,2.912314,23.159399539999995,168,104.23,83.92939953999999,185.77000682,248.55949666,1
03209-1-01,TD,3,26.74,3,1,0,0,0,2.674,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,290,1596,2,1,0,1,1,0,1,1,1,1,1,0,1,1,0,1,1,0,1,1,0,1,1,71.74,14.77,6.79,74.7,2.912314,23.159399539999995,168,104.23,83.92939953999999,185.77000682,248.55949666,1
03211-1-02,TO,1,45,1,0,0,0,0,4.5,1,0,0,0,1,0,2,2,2,1,0,0,1,0,0,0,1,461.17,1597,1,1,1,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,71.13,32.38,9.26,55.23000000000001,7.059947,221.11380155404265,168,180.11,77.17401432,281.06022855595734,575.0364216359573,1
03211-1-02,TC,1,13.27,1,0,1,0,0,1.327,1,0,0,0,1,0,2,2,2,1,0,0,1,0,0,0,1,461.17,1597,2,1,1,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,71.13,32.38,9.26,55.23000000000001,7.059947,221.11380155404265,168,180.11,77.17401432,281.06022855595734,575.0364216359573,1
03212-1-01,TO,2,40,2,0,0,0,0,4,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,100,1598,1,1,0,1,1,1,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,48.62,33.01,12.21,74.16,2.557756,70.44812016,168,46.09,24.35812016,53.90997655999999,169.57170288,1
03215-1-01,TO,7,40,7,0,0,0,0,4,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,120,1599,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,1,1,1,59.43,35.2,5.32,68.04999999999998,3.02131,112.78642797,168,53.23000000000001,59.55642797,66.77002533000001,189.1935065300001,1
03215-1-01,TD,5,19.37,5,1,0,0,0,1.937,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,120,1599,2,1,0,1,1,0,1,1,0,1,1,0,1,1,1,1,1,0,1,1,0,1,1,59.43,35.2,5.32,68.04999999999998,3.02131,112.78642797,168,53.23000000000001,59.55642797,66.77002533000001,189.1935065300001,1
03216-1-01,TO,5,16,5,0,0,0,0,1.6,1,0,1,0,0,1,0,2,2,0,0,0,1,0,0,0,1,482.14,1600,1,1,0,1,1,0,1,1,0,1,1,0,1,1,1,1,1,0,1,1,0,1,1,61.24,34.26,11.1,61.4,3.647369,17.12204657714304,168,275.90000000000003,135.86490372,206.24283098285696,371.68748882285695,1
03216-1-01,TD,7,45.18,7,1,0,0,0,4.518,1,0,1,0,0,1,0,2,2,0,0,0,1,0,0,0,1,482.14,1600,2,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,1,1,1,61.24,34.26,11.1,61.4,3.647369,17.12204657714304,168,275.90000000000003,135.86490372,206.24283098285696,371.68748882285695,1
03220-1-02,TD,7,35.75,7,1,0,0,0,3.575,1,1,0,0,1,0,1,2,0,1,0,0,0,1,0,0,0,0,1601,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,1,1,1,37.72,54.1,8.23,67.95,3.096278,116.79160616,168,0,116.79160616,0,192.99100774,1
03224-1-01,TO,2,72,2,0,0,0,0,7.2,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,150,1602,1,1,0,1,1,1,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,74.1,20.87,19.29,53.74,2.108238,67.12042050000001,168,60.900000000000006,6.2204205,89.10001529999998,173.76685338,1
03225-1-02,TO,1,20,1,0,0,0,0,2,0,1,0,1,0,0,1,2,1,0,1,0,0,0,0,1,0,159.95,1603,1,1,1,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,24.2,40.31,8.96,94.53,5.686073,47.9567370408602,168,70.3,12.6029736,89.64622955913981,369.7990462691398,1
03225-1-02,ED,1,30.35,1,0,0,1,0,3.035,0,1,0,1,0,0,1,2,1,0,1,0,0,0,0,1,0,159.95,1603,2,1,1,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,24.2,40.31,8.96,94.53,5.686073,47.9567370408602,168,70.3,12.6029736,89.64622955913981,369.7990462691398,1
03225-1-03,TO,2,40,2,0,0,0,0,4,1,1,0,0,0,0,1,2,1,0,0,0,1,0,0,1,0,351.88,1604,1,1,0,1,1,1,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,63.49,41.48,5.51,57.52,5.441784,148.2771487798925,168,154.66000000000005,70.49886921000001,197.22171738010752,452.93114754010753,1
03225-1-03,TD,2,13.4,2,1,0,0,0,1.34,1,1,0,0,0,0,1,2,1,0,0,0,1,0,0,1,0,351.88,1604,2,1,0,1,1,1,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,63.49,41.48,5.51,57.52,5.441784,148.2771487798925,168,154.66000000000005,70.49886921000001,197.22171738010752,452.93114754010753,1
03229-1-02,TO,1,35,1,0,0,0,0,3.5,1,1,0,0,0,0,1,2,2,1,0,0,1,0,0,0,1,400,1605,1,1,1,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,84.81,22.01,4.87,56.309999999999995,6.482688,284.87675103000004,168,135.08,149.79675103,264.9200182499999,439.17467168999985,1
03229-1-02,TD,1,10.6,1,1,0,0,0,1.06,1,1,0,0,0,0,1,2,2,1,0,0,1,0,0,0,1,400,1605,2,1,1,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,84.81,22.01,4.87,56.309999999999995,6.482688,284.87675103000004,168,135.08,149.79675103,264.9200182499999,439.17467168999985,1
03231-1-01,TD,1,30.42,1,1,0,0,0,3.0420000000000003,0,1,0,0,1,0,2,3,4,1,0,1,0,0,0,1,0,375,1606,1,1,1,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,97.89,11.5,9.91,48.7,5.104188,296.58893062,168,171.94,124.64893062,203.06003269999997,312.34069777999997,1
03231-1-01,TC,1,7.47,1,0,1,0,0,0.747,0,1,0,0,1,0,2,3,4,1,0,1,0,0,0,1,0,375,1606,2,1,1,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,97.89,11.5,9.91,48.7,5.104188,296.58893062,168,171.94,124.64893062,203.06003269999997,312.34069777999997,1
03232-1-01,TO,1,45,1,0,0,0,0,4.5,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1,0,0,286.75,1607,1,1,1,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,49.86,67.38,8.55,42.21000000000001,6.050099,167.37792364,168,152.47,14.907923639999998,134.2800125,593.6640295699999,1
