PeID,WeID,choice,Tw,Tf1,Tf2,Tc,w,Ec,ta,mod_TD,mod_TC,mod_ED,mod_CP,T_mod_10h,female,zona_centro,zona_sur,edad_65mas,n_trabajadores,vive_pareja,educ_secundaria,educ_tecnica,educ_universitaria,quintil_3,quintil_4,quintil_5,avl_1,avl_2,avl_3,avl_4,avl_5,avl_6,avl_7,chc_1,chc_2,chc_3,chc_4,chc_5,chc_6,chc_7,wd_1,wd_2,wd_3,wd_4,wd_5,wd_6,wd_7,wc_1,wc_2
1902,2,7,77.01,27.16,7.91,55.92,2.594262,140.17415138,168,1,0,0,0,2.517,1,0,0,0,2,1,1,0,0,0,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
1903,1,5,34.75,75.95,7.1,50.2,2.990161,18.08809475,168,1,0,0,0,3.46,1,0,0,1,1,1,0,0,0,0,1,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1
1904,1,5,22.89,44.12,6.96,94.03,3.084213,70.59763557,168,1,0,0,0,2.265,1,0,0,0,1,1,0,1,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1
1905,1,5,12.79,54.05,6.46,94.7,3.051494,39.02860826,168,0,0,1,0,4.098,0,1,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1
1906,1,5,33.04,57.23,5.94,71.79,3.90199,82.0073089802532,168,1,0,0,0,2.704,1,1,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1
1907,1,1,14.75,88.5,8.56,56.19,3.161239,46.62827525,168,1,0,0,0,1.475,1,1,0,0,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
1908,1,1,25.34,45.75,7.27,89.64,3.129256,31.6064812826418,168,1,0,0,0,2.374,1,1,0,1,1,1,0,1,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
1909,1,1,67.55,34.6,7.43,58.42,3.031155,204.75452025,168,1,0,0,0,6.319,1,1,0,0,1,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
1910,1,1,54.05,36.23,16.44,61.28,5.142947,172.67631025,168,0,0,0,0,4.5,0,0,1,0,2,1,0,1,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
1911,1,5,46.66,22.8,10.8,87.74,3.051155,37.7568923,168,1,0,0,0,4.666,1,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1
1911,2,1,46.66,22.8,10.8,87.74,3.051155,37.7568923,168,0,0,0,1,1.095,1,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
1912,1,2,58.22,39.86,2.43,67.49,2.863469,114.18118674,168,0,0,0,0,4,0,1,0,0,2,0,1,0,0,0,0,0,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1
1912,2,5,58.22,39.86,2.43,67.49,2.863469,114.18118674,168,1,0,0,0,1.725,0,1,0,0,2,0,1,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1
1913,1,7,73.95,41.75,8.17,44.13,1.534836,103.09108195,168,0,1,0,0,0.089,1,0,1,0,3,1,1,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
1914,1,5,36,44.25,10.78,76.97,3.013962,56.9909967798742,168,1,0,0,0,3.6,1,1,0,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1
1915,1,1,53.1,30.08,17.95,66.87,2.966838,74.955078661244,168,1,0,0,0,5.2,1,0,1,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
1916,1,1,46.73,38.38,16.2,66.69,3.070281,60.68421246,168,0,0,0,0,4.5,0,1,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
1916,2,1,46.73,38.38,16.2,66.69,3.070281,60.68421246,168,1,0,0,0,0.173,0,1,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
1917,1,1,48.95,29.36,9.32,80.37,3.034319,148.52991505,168,1,0,0,0,4.895,1,1,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
1918,1,1,19.71,60.78,11.02,76.49,3.143151,61.95150621,168,1,0,0,0,1.971,1,0,1,0,2,1,0,0,1,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
1918,2,1,19.71,60.78,11.02,76.49,3.143151,61.95150621,168,0,1,0,0,0,1,0,1,0,2,1,0,0,1,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
1919,1,5,38.57,52.83,9.7,66.9,3.175028,122.46082996,168,0,0,0,1,1.936,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1
